time [s],position [m],elevation xf [m]
0.8885,7.31214369550816e-05,-6.649464693624e-06
0.889,7.39676006569021e-05,-6.77222825128776e-06
0.8895,7.48190222750985e-05,-6.89548487098432e-06
0.89,7.56756994033263e-05,-7.0192360402964e-06
0.8905,7.65376294308053e-05,-7.14348324212795e-06
0.891,7.74048095417731e-05,-7.26822795469945e-06
0.8915,7.82772367150528e-05,-7.39347165127419e-06
0.892,7.91549077236883e-05,-7.51921580006507e-06
0.8925,8.00378191344529e-05,-7.64546186392975e-06
0.893,8.09259673074976e-05,-7.77221130035923e-06
0.8935,8.18193483959073e-05,-7.89946556119431e-06
0.894,8.27179583453296e-05,-8.02722609250218e-06
0.8945,8.3621792893506e-05,-8.15549433429689e-06
0.895,8.4530847570058e-05,-8.2842717205841e-06
0.8955,8.54451176959716e-05,-8.41355967891771e-06
0.896,8.63645983832182e-05,-8.54335963042767e-06
0.8965,8.72892845345089e-05,-8.67367298948661e-06
0.897,8.82191708428059e-05,-8.80450116367727e-06
0.8975,8.91542517911115e-05,-8.93584555348043e-06
0.898,9.00945216519808e-05,-9.06770755214338e-06
0.8985,9.10399744873248e-05,-9.2000885455352e-06
0.899,9.19906041480463e-05,-9.33298991190146e-06
0.8995,9.29464042736349e-05,-9.46641302168966e-06
0.9,9.39073682919972e-05,-9.60035923742236e-06
0.9005,9.48734894190586e-05,-9.73482991345728e-06
0.901,9.58447606585035e-05,-9.86982639573461e-06
0.9015,9.68211748014363e-05,-1.00053500218177e-05
0.902,9.78027244262393e-05,-1.01414021203954e-05
0.9025,9.8789401898143e-05,-1.02779840113446e-05
0.903,9.9781199369048e-05,-1.04150970054209e-05
0.9035,0.000100778108777227,-1.05527424041243e-05
0.904,0.000101780121847123,-1.06909214994609e-05
0.9045,0.000102787230089068,-1.08296355737312e-05
0.905,0.00010379942479904,-1.09688858994614e-05
0.9055,0.000104816697058521,-1.11086737390641e-05
0.906,0.000105839037734143,-1.12490003447577e-05
0.9065,0.000106866437477599,-1.13898669582969e-05
0.907,0.000107898886725362,-1.15312748108295e-05
0.9075,0.000108936375698514,-1.16732251227017e-05
0.908,0.00010997889440263,-1.18157191032111e-05
0.9085,0.000111026432627383,-1.19587579505237e-05
0.909,0.000112078979946684,-1.21023428512842e-05
0.9095,0.000113136525718246,-1.22464749806833e-05
0.91,0.000114199059083575,-1.23911555020241e-05
0.9105,0.000115266568967728,-1.25363855666771e-05
0.911,0.000116339044079281,-1.26821663138249e-05
0.9115,0.00011741647291011,-1.28284988702757e-05
0.912,0.000118498843735306,-1.29753843503052e-05
0.9125,0.000119586144613005,-1.31228238553745e-05
0.913,0.000120678363384345,-1.32708184739898e-05
0.9135,0.000121775487673333,-1.34193692816115e-05
0.914,0.000122877504886752,-1.35684773401639e-05
0.9145,0.000123984402214024,-1.37181436981903e-05
0.915,0.000125096166627287,-1.38683693904108e-05
0.9155,0.000126212784881148,-1.40191554376761e-05
0.916,0.000127334243512667,-1.41705028466516e-05
0.9165,0.000128460528841409,-1.43224126096803e-05
0.917,0.000129591626969232,-1.44748857046108e-05
0.9175,0.000130727523780408,-1.4627923094572e-05
0.918,0.000131868204941459,-1.47815257277672e-05
0.9185,0.000133013655901205,-1.49356945372981e-05
0.919,0.000134163861890748,-1.50904304409955e-05
0.9195,0.000135318807923458,-1.52457343411662e-05
0.92,0.000136478478794956,-1.54016071244444e-05
0.9205,0.000137642859083121,-1.55580496615879e-05
0.921,0.000138811933148159,-1.57150628072143e-05
0.9215,0.000139985685132563,-1.58726473998106e-05
0.922,0.000141164098961199,-1.60308042612679e-05
0.9225,0.000142347158341283,-1.61895341969224e-05
0.923,0.000143534846762554,-1.63488379952273e-05
0.9235,0.000144727147497113,-1.65087164275604e-05
0.924,0.000145924043599765,-1.66691702481588e-05
0.9245,0.000147125517907858,-1.68302001937673e-05
0.925,0.000148331553041512,-1.69918069835625e-05
0.9255,0.000149542131403625,-1.71539913189571e-05
0.926,0.000150757235180009,-1.73167538833197e-05
0.9265,0.000151976846339524,-1.74800953418861e-05
0.927,0.000153200946634048,-1.76440163414963e-05
0.9275,0.000154429517598842,-1.7808517510491e-05
0.928,0.000155662540552489,-1.79735994584772e-05
0.9285,0.000156899996597051,-1.81392627760911e-05
0.929,0.000158141866618314,-1.83055080349779e-05
0.9295,0.000159388131285887,-1.84723357873394e-05
0.93,0.000160638771053278,-1.86397465660375e-05
0.9305,0.000161893766158215,-1.8807740884277e-05
0.931,0.000163153096622781,-1.89763192353731e-05
0.9315,0.00016441674225352,-1.91454820926532e-05
0.932,0.000165684682641696,-1.93152299092823e-05
0.9325,0.000166956897163557,-1.94855631180222e-05
0.933,0.00016823336498039,-1.96564821311484e-05
0.9335,0.000169514065038908,-1.98279873400849e-05
0.934,0.000170798976071314,-2.00000791155618e-05
0.9345,0.000172088076595757,-2.01727578070333e-05
0.935,0.000173381344916321,-2.03460237428323e-05
0.9355,0.000174678759123454,-2.05198772298202e-05
0.936,0.000175980297094165,-2.06943185533264e-05
0.9365,0.000177285936492341,-2.08693479768805e-05
0.937,0.000178595654768936,-2.10449657420628e-05
0.9375,0.00017990942916229,-2.12211720684144e-05
0.938,0.000181227236698531,-2.13979671531961e-05
0.9385,0.000182549054191694,-2.15753511712308e-05
0.939,0.000183874858244165,-2.17533242747655e-05
0.9395,0.00018520462524695,-2.19318865932958e-05
0.94,0.000186538331379992,-2.21110382333696e-05
0.9405,0.000187875952612538,-2.22907792785288e-05
0.941,0.000189217464703438,-2.24711097891095e-05
0.9415,0.000190562843201554,-2.26520298018916e-05
0.942,0.00019191206344605,-2.283353933029e-05
0.9425,0.000193265100566848,-2.30156383639532e-05
0.943,0.00019462192948482,-2.31983268686951e-05
0.9435,0.00019598252491248,-2.33816047862953e-05
0.944,0.000197346861354046,-2.35654720344026e-05
0.9445,0.000198714913106098,-2.37499285064462e-05
0.945,0.000200086654257762,-2.3934974071278e-05
0.9455,0.000201462058691328,-2.41206085732504e-05
0.946,0.00020284110008257,-2.43068318319879e-05
0.9465,0.000204223751901149,-2.44936436421273e-05
0.947,0.000205609987411133,-2.46810437734749e-05
0.9475,0.000206999779671426,-2.48690319705638e-05
0.948,0.000208393101536117,-2.50576079527205e-05
0.9485,0.000209789925655153,-2.52467714137331e-05
0.949,0.000211190224474631,-2.54365220219482e-05
0.9495,0.000212593970237305,-2.5626859419995e-05
0.95,0.000214001134983206,-2.58177832246444e-05
0.9505,0.000215411690549948,-2.60092930268069e-05
0.951,0.000216825608573366,-2.62013883912743e-05
0.9515,0.000218242860487995,-2.63940688566572e-05
0.952,0.000219663417527608,-2.65873339352952e-05
0.9525,0.000221087250725631,-2.67811831130192e-05
0.953,0.00022251433091587,-2.69756158491713e-05
0.9535,0.000223944628732929,-2.71706315764276e-05
0.954,0.000225378114612767,-2.73662297006616e-05
0.9545,0.000226814758793317,-2.75624096009379e-05
0.955,0.000228254531314978,-2.77591706291896e-05
0.9555,0.000229697402021328,-2.79565121103766e-05
0.956,0.000231143340559453,-2.81544333421154e-05
0.9565,0.000232592316380897,-2.83529335948308e-05
0.957,0.000234044298741911,-2.85520121114676e-05
0.9575,0.000235499256704319,-2.87516681074734e-05
0.958,0.000236957159136009,-2.89519007707069e-05
0.9585,0.000238417974711602,-2.91527092612837e-05
0.959,0.000239881671913039,-2.93540927115011e-05
0.9595,0.000241348219030227,-2.95560502258737e-05
0.96,0.00024281758416182,-2.97585808808134e-05
0.9605,0.000244289735215681,-2.9961683724773e-05
0.961,0.00024576463990966,-3.01653577779409e-05
0.9615,0.000247242265772224,-3.03696020324374e-05
0.962,0.000248722580143228,-3.05744154520025e-05
0.9625,0.00025020555017442,-3.07797969718922e-05
0.963,0.000251691142830329,-3.09857454990914e-05
0.9635,0.000253179324888865,-3.11922599119024e-05
0.964,0.000254670062942067,-3.1399339060158e-05
0.9645,0.000256163323396793,-3.16069817648988e-05
0.965,0.000257659072475463,-3.18151868185712e-05
0.9655,0.000259157276216813,-3.202395298469e-05
0.966,0.000260657900476642,-3.22332789980255e-05
0.9665,0.00026216091092845,-3.2443163564494e-05
0.967,0.000263666273064438,-3.26536053608292e-05
0.9675,0.000265173952196017,-3.28646030349816e-05
0.968,0.000266683913454724,-3.30761552056801e-05
0.9685,0.000268196121792928,-3.32882604626443e-05
0.969,0.000269710541984795,-3.3500917366413e-05
0.9695,0.000271227138626797,-3.37141244482576e-05
0.97,0.000272745876138784,-3.39278802103478e-05
0.9705,0.000274266718764638,-3.41421831254075e-05
0.971,0.000275789630573145,-3.43570316369985e-05
0.9715,0.000277314575458877,-3.45724241592752e-05
0.972,0.00027884151714289,-3.47883590770289e-05
0.9725,0.000280370419173705,-3.50048347456193e-05
0.973,0.000281901244928095,-3.5221849491086e-05
0.9735,0.000283433957611968,-3.54394016099928e-05
0.974,0.000284968520261168,-3.56574893693021e-05
0.9745,0.000286504895742454,-3.58761110066795e-05
0.975,0.000288043046754335,-3.60952647302349e-05
0.9755,0.00028958293582785,-3.63149487185611e-05
0.976,0.000291124525327721,-3.65351611207668e-05
0.9765,0.000292667777452975,-3.67559000563945e-05
0.977,0.000294212654238041,-3.69771636155747e-05
0.9775,0.000295759117553588,-3.71989498588071e-05
0.978,0.000297307129107532,-3.74212568171495e-05
0.9785,0.000298856650445793,-3.7644082492118e-05
0.979,0.000300407642953495,-3.7867424855766e-05
0.9795,0.00030196006785567,-3.80912818505707e-05
0.98,0.000303513886218364,-3.83156513896987e-05
0.9805,0.000305069058949527,-3.8540531356686e-05
0.981,0.000306625546800086,-3.87659196056879e-05
0.9815,0.000308183310364737,-3.89918139614855e-05
0.982,0.000309742310083145,-3.92182122194072e-05
0.9825,0.000311302506240759,-3.94451121454703e-05
0.983,0.000312863858969925,-3.96725114762972e-05
0.9835,0.000314426328250848,-3.99004079192925e-05
0.984,0.000315989873912629,-4.01287991525002e-05
0.9845,0.000317554455634267,-4.03576828248259e-05
0.985,0.000319120032945605,-4.05870565558675e-05
0.9855,0.00032068656522862,-4.08169179362517e-05
0.986,0.00032225401171817,-4.104726452737e-05
0.9865,0.000323822331503219,-4.1278093861583e-05
0.987,0.000325391483527823,-4.1509403442473e-05
0.9875,0.000326961426592291,-4.17411907443186e-05
0.988,0.000328532119354098,-4.1973453212801e-05
0.9885,0.000330103520329071,-4.22061882646793e-05
0.989,0.000331675587892515,-4.24393932879781e-05
0.9895,0.000333248280280183,-4.26730656420463e-05
0.99,0.000334821555589454,-4.29072026575578e-05
0.9905,0.000336395371780466,-4.31418016367694e-05
0.991,0.000337969686677126,-4.33768598533532e-05
0.9915,0.000339544457968311,-4.36123745525656e-05
0.992,0.00034111964320899,-4.38483429515341e-05
0.9925,0.000342695199821342,-4.40847622389699e-05
0.993,0.000344271085095911,-4.43216295755003e-05
0.9935,0.000345847256192722,-4.45589420936934e-05
0.994,0.000347423670142427,-4.47966968982513e-05
0.9945,0.000349000283847597,-4.50348910658774e-05
0.995,0.000350577054083693,-4.52735216455434e-05
0.9955,0.000352153937500342,-4.55125856586265e-05
0.996,0.000353730890622583,-4.57520800988491e-05
0.9965,0.00035530786985193,-4.59920019324954e-05
0.997,0.000356884831467633,-4.62323480984905e-05
0.9975,0.000358461731627886,-4.64731155085736e-05
0.998,0.000360038526370997,-4.67143010472753e-05
0.9985,0.000361615171616628,-4.69559015721802e-05
0.999,0.000363191623167066,-4.71979139139721e-05
0.9995,0.000364767836708305,-4.74403348764948e-05
1,0.000366343767811445,-4.76831612370126e-05
1.0005,0.000367919371933863,-4.79263897462729e-05
1.001,0.000369494604420367,-4.81700171286149e-05
1.0015,0.000371069420504686,-4.84140400820946e-05
1.002,0.000372643775310479,-4.86584552786665e-05
1.0025,0.000374217623852785,-4.8903259364364e-05
1.003,0.000375790921039114,-4.91484489592369e-05
1.0035,0.000377363621670953,-4.93940206577686e-05
1.004,0.00037893568044487,-4.96399710288375e-05
1.0045,0.000380507051953843,-4.98862966158579e-05
1.005,0.00038207769068864,-5.01329939370647e-05
1.0055,0.000383647551039052,-5.03800594855944e-05
1.006,0.000385216587295159,-5.06274897296293e-05
1.0065,0.000386784753648777,-5.08752811124414e-05
1.007,0.000388352004194715,-5.11234300528583e-05
1.0075,0.000389918292932031,-5.13719329450865e-05
1.008,0.000391483573765423,-5.16207861592103e-05
1.0085,0.000393047800506716,-5.1869986040946e-05
1.009,0.000394610926875927,-5.21195289122968e-05
1.0095,0.000396172906502856,-5.23694110713018e-05
1.01,0.000397733692928304,-5.26196287924698e-05
1.0105,0.000399293239605498,-5.28701783268821e-05
1.011,0.000400851499901464,-5.31210559022779e-05
1.0115,0.000402408427098411,-5.33722577235048e-05
1.012,0.000403963974395038,-5.36237799723106e-05
1.0125,0.000405518094908015,-5.3875618807959e-05
1.013,0.000407070741673351,-5.41277703670269e-05
1.0135,0.000408621867647783,-5.43802307639035e-05
1.014,0.000410171425710112,-5.4632996090751e-05
1.0145,0.000411719368662811,-5.48860624178839e-05
1.015,0.000413265649233171,-5.51394257939655e-05
1.0155,0.000414810220074978,-5.53930822459356e-05
1.016,0.000416353033769819,-5.5647027779591e-05
1.0165,0.000417894042828479,-5.59012583795477e-05
1.017,0.000419433199692488,-5.61557700094953e-05
1.0175,0.000420970456735366,-5.64105586125195e-05
1.018,0.000422505766264441,-5.66656201110729e-05
1.0185,0.000424039080521886,-5.69209504075273e-05
1.019,0.000425570351686479,-5.71765453839662e-05
1.0195,0.00042709953187489,-5.74324009030042e-05
1.02,0.000428626573143293,-5.76885128072161e-05
1.0205,0.000430151427488702,-5.794487692001e-05
1.021,0.000431674046850588,-5.82014890456989e-05
1.0215,0.000433194383112268,-5.84583449694724e-05
1.022,0.000434712388102415,-5.87154404579277e-05
1.0225,0.00043622801359664,-5.89727712591283e-05
1.023,0.000437741211318857,-5.92303331029336e-05
1.0235,0.000439251932942909,-5.94881217011513e-05
1.024,0.000440760130094042,-5.97461327478036e-05
1.0245,0.000442265754350305,-6.00043619194631e-05
1.025,0.000443768757244355,-6.02628048752383e-05
1.0255,0.000445269090264684,-6.05214572573132e-05
1.026,0.000446766704857343,-6.07803146909318e-05
1.0265,0.00044826155242731,-6.10393727849783e-05
1.027,0.00044975358434037,-6.1298627131717e-05
1.0275,0.000451242751924192,-6.15580733075516e-05
1.028,0.000452729006470207,-6.18177068730234e-05
1.0285,0.000454212299235102,-6.20775233729841e-05
1.029,0.000455692581442326,-6.23375183370827e-05
1.0295,0.000457169804283715,-6.25976872798547e-05
1.03,0.000458643918921003,-6.28580257010056e-05
1.0305,0.000460114876487431,-6.31185290856416e-05
1.031,0.000461582628089358,-6.33791929046926e-05
1.0315,0.000463047124807749,-6.36400126149831e-05
1.032,0.00046450831769987,-6.39009836595123e-05
1.0325,0.000465966157800826,-6.41621014678379e-05
1.033,0.000467420596125146,-6.44233614561908e-05
1.0335,0.000468871583668491,-6.46847590278838e-05
1.034,0.000470319071409052,-6.49462895735042e-05
1.0345,0.000471763010309335,-6.52079484711771e-05
1.035,0.000473203351317736,-6.54697310868607e-05
1.0355,0.000474640045370137,-6.57316327745859e-05
1.036,0.000476073043391535,-6.59936488767411e-05
1.0365,0.000477502296297658,-6.62557747243405e-05
1.037,0.000478927754996645,-6.65180056373827e-05
1.0375,0.000480349370390575,-6.67803369249989e-05
1.038,0.000481767093377238,-6.70427638856562e-05
1.0385,0.000483180874851697,-6.73052818078442e-05
1.039,0.000484590665707935,-6.75678859698343e-05
1.0395,0.000485996416840537,-6.78305716402643e-05
1.04,0.000487398079146316,-6.8093334078328e-05
1.0405,0.000488795603525893,-6.83561685341353e-05
1.041,0.000490188940885677,-6.86190702488872e-05
1.0415,0.00049157804213905,-6.88820344552078e-05
1.042,0.000492962858208429,-6.9145056377374e-05
1.0425,0.000494343340026747,-6.94081312318018e-05
1.043,0.000495719438539133,-6.96712542269387e-05
1.0435,0.000497091104704723,-6.99344205640404e-05
1.044,0.000498458289498172,-7.01976254371129e-05
1.0445,0.000499820943911471,-7.04608640331472e-05
1.045,0.000501179018955532,-7.07241315328503e-05
1.0455,0.00050253246566194,-7.09874231102776e-05
1.046,0.000503881235084702,-7.12507339337804e-05
1.0465,0.00050522527830176,-7.15140591658277e-05
1.047,0.00050656454641697,-7.17773939634878e-05
1.0475,0.000507898990561489,-7.204073347876e-05
1.048,0.000509228561895771,-7.23040728586721e-05
1.0485,0.00051055321161108,-7.25674072457857e-05
1.049,0.000511872890931305,-7.28307317783805e-05
1.0495,0.000513187551114622,-7.30940415906844e-05
1.05,0.000514497143455298,-7.33573318133806e-05
1.0505,0.000515801619285275,-7.36205975735926e-05
1.051,0.000517100929975975,-7.38838339954944e-05
1.0515,0.000518395026940088,-7.41470362002383e-05
1.052,0.000519683861633158,-7.44101993068185e-05
1.0525,0.000520967385555527,-7.46733184315516e-05
1.053,0.000522245550253795,-7.49363886891293e-05
1.0535,0.000523518307322736,-7.51994051925091e-05
1.054,0.000524785608407083,-7.54623630532704e-05
1.0545,0.000526047405203074,-7.57252573819526e-05
1.055,0.000527303649460432,-7.59880832883011e-05
1.0555,0.000528554292983894,-7.62508358816335e-05
1.056,0.000529799287635137,-7.65135102710388e-05
1.0565,0.000531038585334396,-7.67761015657074e-05
1.057,0.000532272138062291,-7.70386048752863e-05
1.0575,0.000533499897861598,-7.73010153100005e-05
1.058,0.000534721816838944,-7.75633279811169e-05
1.0585,0.000535937847166525,-7.78255380011913e-05
1.059,0.000537147941084162,-7.80876404841999e-05
1.0595,0.000538352050900565,-7.83496305461831e-05
1.06,0.000539550128995579,-7.86115033051292e-05
1.0605,0.000540742127821635,-7.88732538815043e-05
1.061,0.000541927999905699,-7.91348773985245e-05
1.0615,0.000543107697850895,-7.93963689823168e-05
1.062,0.000544281174338464,-7.96577237623655e-05
1.0625,0.000545448382129334,-7.9918936871641e-05
1.063,0.000546609274066048,-8.01800034471468e-05
1.0635,0.000547763803074422,-8.04409186297171e-05
1.064,0.000548911922165428,-8.07016775648788e-05
1.0645,0.000550053584436924,-8.09622754027621e-05
1.065,0.000551188743075448,-8.12227072984843e-05
1.0655,0.000552317351357984,-8.14829684124005e-05
1.066,0.000553439362653643,-8.17430539105161e-05
1.0665,0.000554554730425729,-8.20029589645095e-05
1.067,0.000555663408233226,-8.22626787522833e-05
1.0675,0.000556765349732768,-8.25222084581118e-05
1.068,0.000557860508680286,-8.27815432728888e-05
1.0685,0.00055894883893296,-8.30406783944679e-05
1.069,0.000560030294450838,-8.32996090278742e-05
1.0695,0.000561104829298766,-8.35583303857531e-05
1.07,0.000562172397648078,-8.38168376882908e-05
1.0705,0.000563232953778397,-8.40751261639263e-05
1.071,0.000564286452079551,-8.43331910492418e-05
1.0715,0.000565332847053138,-8.45910275894059e-05
1.072,0.000566372093314528,-8.48486310384923e-05
1.0725,0.000567404145594501,-8.51059966596424e-05
1.073,0.000568428958741268,-8.53631197254065e-05
1.0735,0.000569446487721848,-8.5619995517818e-05
1.074,0.000570456687624322,-8.5876619329014e-05
1.0745,0.00057145951365933,-8.61329864611088e-05
1.075,0.000572454921162003,-8.63890922267026e-05
1.0755,0.000573442865593562,-8.66449319491722e-05
1.076,0.000574423302543472,-8.69005009625909e-05
1.0765,0.000575396187730842,-8.71557946124642e-05
1.077,0.000576361477006474,-8.74108082555669e-05
1.0775,0.000577319126354543,-8.76655372603711e-05
1.078,0.000578269091894414,-8.79199770073827e-05
1.0785,0.000579211329882421,-8.8174122889266e-05
1.079,0.000580145796713681,-8.84279703110941e-05
1.0795,0.000581072448923918,-8.86815146905909e-05
1.08,0.000581991243191102,-8.89347514585128e-05
1.0805,0.000582902136337489,-8.91876760587135e-05
1.081,0.0005838050853311,-8.94402839484248e-05
1.0815,0.000584700047287805,-8.96925705985452e-05
1.082,0.000585586979472929,-8.9944531493899e-05
1.0825,0.000586465839303045,-9.01961621334778e-05
1.083,0.000587336584347858,-9.04474580304118e-05
1.0835,0.000588199172331895,-9.06984147126578e-05
1.084,0.000589053561136316,-9.09490277227201e-05
1.0845,0.000589899708800723,-9.119929261852e-05
1.085,0.000590737573524867,-9.14492049728589e-05
1.0855,0.000591567113670556,-9.16987603741861e-05
1.086,0.000592388287763303,-9.19479544266996e-05
1.0865,0.000593201054494137,-9.21967827503944e-05
1.087,0.000594005372721364,-9.24452409815854e-05
1.0875,0.000594801201472444,-9.26933247727733e-05
1.088,0.000595588499945647,-9.29410297930821e-05
1.0885,0.000596367227511839,-9.31883517284985e-05
1.089,0.000597137343716297,-9.34352862819095e-05
1.0895,0.000597898808280394,-9.36818291733624e-05
1.09,0.000598651581103509,-9.39279761404076e-05
1.0905,0.000599395622264549,-9.41737229381306e-05
1.091,0.000600130892024009,-9.44190653394271e-05
1.0915,0.000600857350825485,-9.46639991351455e-05
1.092,0.000601574959297526,-9.4908520134433e-05
1.0925,0.000602283678255344,-9.51526241647247e-05
1.093,0.000602983468702687,-9.53963070720067e-05
1.0935,0.000603674291833414,-9.56395647211506e-05
1.094,0.000604356109033348,-9.58823929958534e-05
1.0945,0.000605028881882006,-9.61247877989583e-05
1.095,0.000605692572154329,-9.63667450527473e-05
1.0955,0.000606347141822391,-9.6608260698754e-05
1.096,0.00060699255305715,-9.68493306983137e-05
1.0965,0.000607628768230304,-9.70899510326716e-05
1.097,0.000608255749915751,-9.73301177029305e-05
1.0975,0.0006088734608915,-9.75698267304456e-05
1.098,0.000609481864141409,-9.78090741568803e-05
1.0985,0.000610080922856943,-9.80478560444244e-05
1.099,0.000610670600438561,-9.82861684758931e-05
1.0995,0.000611250860497887,-9.85240075549824e-05
1.1,0.000611821666859136,-9.87613694062832e-05
1.1005,0.000612382983560876,-9.8998250175553e-05
1.101,0.000612934774857728,-9.92346460298542e-05
1.1015,0.000613477005222158,-9.94705531576373e-05
1.102,0.000614009639346016,-9.97059677689386e-05
1.1025,0.000614532642142304,-9.99408860954914e-05
1.103,0.000615045978746951,-0.00010017530439092
1.1035,0.000615549614520296,-0.000100409218930708
1.104,0.000616043515048956,-0.000100642626012663
1.1045,0.000616527646147465,-0.00010087552195664
1.105,0.000617001973859849,-0.000101107903105085
1.1055,0.000617466464461259,-0.000101339765822747
1.106,0.000617921084459959,-0.00010157110649706
1.1065,0.000618365800598585,-0.000101801921538347
1.107,0.000618800579855988,-0.000102032207379624
1.1075,0.000619225389448929,-0.000102261960476922
1.108,0.000619640196833623,-0.000102491177309463
1.1085,0.000620044969707358,-0.000102719854379556
1.109,0.000620439676010297,-0.000102947988212919
1.1095,0.000620824283926928,-0.000103175575358562
1.11,0.000621198761887775,-0.000103402612389178
1.1105,0.000621563078571062,-0.000103629095900847
1.111,0.000621917202904185,-0.000103855022513543
1.1115,0.000622261104065462,-0.000104080388871002
1.112,0.000622594751485705,-0.000104305191640736
1.1125,0.00062291811484974,-0.000104529427514388
1.113,0.000623231164098148,-0.00010475309320754
1.1135,0.000623533869428714,-0.000104976185459926
1.114,0.000623826201298097,-0.00010519870103558
1.1145,0.000624108130423344,-0.000105420636722799
1.115,0.000624379627783623,-0.000105641989334126
1.1155,0.000624640664621499,-0.000105862755706681
1.116,0.000624891212444725,-0.000106082932702058
1.1165,0.000625131243027798,-0.000106302517206372
1.117,0.000625360728413391,-0.000106521506130301
1.1175,0.000625579640913992,-0.00010673989640938
1.118,0.000625787953113331,-0.000106957685003767
1.1185,0.000625985637868062,-0.000107174868898425
1.119,0.00062617266830914,-0.000107391445103147
1.1195,0.000626349017843438,-0.00010760741065264
1.12,0.000626514660155267,-0.00010782276260653
1.1205,0.000626669569207752,-0.000108037498049387
1.121,0.000626813719244526,-0.000108251614090863
1.1215,0.000626947084791023,-0.000108465107865533
1.122,0.000627069640656111,-0.000108677976533184
1.1225,0.000627181361933528,-0.000108890217278612
1.123,0.000627282224003285,-0.000109101827311803
1.1235,0.000627372202533238,-0.000109312803867844
1.124,0.00062745127348048,-0.000109523144207079
1.1245,0.000627519413092809,-0.000109732845614927
1.125,0.000627576597910145,-0.000109941905402171
1.1255,0.000627622804766067,-0.000110150320904665
1.126,0.000627658010789079,-0.000110358089483618
1.1265,0.000627682193404148,-0.000110565208525429
1.127,0.000627695330334078,-0.000110771675441743
1.1275,0.000627697399600952,-0.000110977487669434
1.128,0.000627688379527458,-0.000111182642670648
1.1285,0.000627668248738383,-0.000111387137932768
1.129,0.000627636986161859,-0.000111590970968439
1.1295,0.000627594571030848,-0.00011179413931543
1.13,0.00062754098288452,-0.00011199664053682
1.1305,0.000627476201569462,-0.000112198472220857
1.131,0.000627400207241275,-0.000112399631981061
1.1315,0.000627312980365628,-0.000112600117455852
1.132,0.000627214501719828,-0.000112799926309063
1.1325,0.000627104752393994,-0.000112999056229531
1.133,0.000626983713792489,-0.000113197504931119
1.1335,0.000626851367635123,-0.000113395270152855
1.134,0.00062670769595851,-0.000113592349658698
1.1345,0.000626552681117385,-0.000113788741237627
1.135,0.000626386305785823,-0.000113984442703567
1.1355,0.00062620855295852,-0.000114179451895306
1.136,0.000626019405952149,-0.000114373766676548
1.1365,0.000625818848406416,-0.000114567384935753
1.137,0.000625606864285538,-0.000114760304586207
1.1375,0.00062538343787938,-0.000114952523565857
1.138,0.000625148553804545,-0.000115144039837248
1.1385,0.000624902197005878,-0.000115334851387754
1.139,0.000624644352757455,-0.000115524956229022
1.1395,0.000624375006663832,-0.000115714352397288
1.14,0.00062409414466124,-0.000115903037953275
1.1405,0.000623801753018829,-0.000116091010981945
1.141,0.00062349781833974,-0.000116278269592578
1.1415,0.000623182327562264,-0.000116464811918744
1.142,0.000622855267961181,-0.00011665063611805
1.1425,0.00062251662714859,-0.000116835740372158
1.143,0.000622166393075257,-0.000117020122886791
1.1435,0.000621804554031751,-0.00011720378189153
1.144,0.000621431098649417,-0.000117386715639811
1.1445,0.000621046015901542,-0.000117568922408755
1.145,0.000620649295104505,-0.000117750400499181
1.1455,0.000620240925918701,-0.000117931148235429
1.146,0.000619820898349783,-0.000118111163965344
1.1465,0.000619389202749635,-0.000118290446060153
1.147,0.000618945829817402,-0.000118468992914308
1.1475,0.00061849077060056,-0.000118646802945515
1.148,0.000618024016495928,-0.000118823874594532
1.1485,0.000617545559250673,-0.000119000206325037
1.149,0.000617055390963392,-0.000119175796623719
1.1495,0.000616553504084925,-0.000119350643999978
1.15,0.00061603989141961,-0.000119524746985734
1.1505,0.000615514546125931,-0.000119698104135737
1.151,0.000614977461717765,-0.000119870714026966
1.1515,0.000614428632065165,-0.000120042575258852
1.152,0.00061386805139526,-0.000120213686452948
1.1525,0.000613295714293412,-0.00012038404625294
1.153,0.000612711615703883,-0.000120553653324535
1.1535,0.000612115750930845,-0.000120722506355279
1.154,0.000611508115639221,-0.000120890604054373
1.1545,0.000610888705855683,-0.000121057945152686
1.155,0.000610257517969349,-0.000121224528402639
1.1555,0.000609614548732772,-0.000121390352577895
1.156,0.000608959795262707,-0.000121555416473395
1.1565,0.000608293255041036,-0.000121719718905227
1.157,0.000607614925915381,-0.000121883258710339
1.1575,0.000606924806100155,-0.000122046034746589
1.158,0.000606222894177257,-0.000122208045892468
1.1585,0.000605509189096774,-0.000122369291047106
1.159,0.00060478369017797,-0.000122529769129921
1.1595,0.00060404639710969,-0.000122689479080743
1.16,0.000603297309951415,-0.000122848419859519
1.1605,0.000602536429133928,-0.000123006590446108
1.161,0.000601763755459998,-0.000123163989840243
1.1615,0.00060097929010495,-0.000123320617061431
1.162,0.000600183034617665,-0.00012347647114861
1.1625,0.000599374990921005,-0.000123631551160276
1.163,0.000598555161312568,-0.000123785856174144
1.1635,0.00059772354846537,-0.000123939385286928
1.164,0.000596880155428437,-0.000124092137614378
1.1645,0.000596024985627433,-0.000124244112291107
1.165,0.000595158042865378,-0.000124395308470237
1.1655,0.000594279331323093,-0.000124545725323542
1.166,0.000593388855559914,-0.00012469536204105
